INST_CODE, INST_CODE,PLACE,DIST,COED,TYPE,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,TUITION_FEE 2016,AFFILIATED,YEAR,EWS_BOYS,EWS_GIRLS,
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),26233,26233,68946,68946,39798,43036,85804,85804,42624,44852,67217,97311,96602,130218,133415,151812,120000,JNTUH,2023,26233,26322,
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,21027,22230,51976,62021,32963,32963,38768,87656,32148,34091,51845,51845,61261,65335,93917,98132,120000,JNTUH,2023,21326,22230,
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),22696,24676,64783,68658,36144,39016,74625,74625,36497,37251,64330,104128,85494,123982,148162,150358,120000,JNTUH,2023,24037,24676,
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,40856,46664,84218,84218,63339,82975,64270,64270,67430,75576,99620,130022,130771,144814,154831,154831,120000,JNTUH,2023,46722,46722,
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,37718,37718,105269,105269,131105,137220,119104,119104,128664,132295,126355,126355,154750,155030,155073,155073,120000,JNTUH,2023,91768,129868,
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,120000,JNTUH,2023,156852,156852,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,70000,JNTUH,2023,156852,156852,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,46866,46866,136056,143215,145341,146730,90862,90862,142562,144525,117953,117953,155625,155625,156518,156518,70000,JNTUH,2023,131878,131878,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,70000,JNTUH,2023,156852,156852,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,70000,JNTUH,2023,156852,156852,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,70000,JNTUH,2023,156852,156852,
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,CS,COMPUTER SCIENCE,NA,30719,NA,126144,NA,56881,NA,30719,NA,60646,NA,142600,NA,151745,NA,155847,70000,OU,2023,NA,32023,
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,26407,NA,85006,NA,45055,NA,49178,NA,48419,NA,80237,NA,120746,NA,151942,70000,OU,2023,NA,29484,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,35546,35546,96544,123565,69623,81462,108122,135361,52205,65794,112655,112655,117065,149305,127261,154716,120000,JNTUH,2023,35546,38114,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CIV,CIVIL ENGINEERING,112776,112776,112776,112776,112776,112776,112776,112776,156597,156597,112776,112776,155274,155274,118878,153961,120000,JNTUH,2023,112776,112776,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,120000,JNTUH,2023,156852,156852,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,22057,22057,56581,66811,41358,48591,133136,133136,36509,36509,56409,70881,65125,65381,74981,88778,120000,JNTUH,2023,25606,28490,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),24330,29801,71796,108762,56593,69807,96383,102762,41009,44081,81845,101595,100260,100260,116095,153890,120000,JNTUH,2023,30630,30630,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,35967,35967,131743,143869,76132,100022,35967,35967,80015,80015,140137,145837,129030,152223,136144,148481,120000,JNTUH,2023,43063,43063,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,120000,JNTUH,2023,156852,156852,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,INF,INFORMATION TECHNOLOGY,34374,34929,100880,128159,63827,82503,57160,57160,56997,59677,108704,114105,141299,145509,128701,155148,120000,JNTUH,2023,34374,38530,
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,151544,151544,151544,151544,151544,151544,151544,151544,151544,151544,151544,151544,151544,151544,151544,151544,120000,JNTUH,2023,151544,151544,
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,50000,JNTUH,2023,156852,156852,
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,50000,JNTUH,2023,156852,156852,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,6917,NA,17718,NA,12803,NA,6917,NA,10090,NA,6917,NA,34122,NA,66998,100000,JNTUH,2023,NA,7210,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,6470,NA,20122,NA,9187,NA,46759,NA,8011,NA,13868,NA,25241,NA,40453,100000,JNTUH,2023,NA,6636,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,6697,NA,16169,NA,10744,NA,6697,NA,9417,NA,11630,NA,39847,NA,33077,100000,JNTUH,2023,NA,6868,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,15098,NA,41584,NA,20974,NA,122123,NA,21196,NA,30679,NA,68847,NA,69770,100000,JNTUH,2023,NA,15271,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,31566,NA,121504,NA,66064,NA,129886,NA,54687,NA,81144,NA,128339,NA,118774,100000,JNTUH,2023,NA,39726,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,ETM,ELECTRONICS AND TELEMATICS,NA,27006,NA,103646,NA,56734,NA,39667,NA,43616,NA,55023,NA,148195,NA,152345,100000,JNTUH,2023,NA,34322,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,INF,INFORMATION TECHNOLOGY,NA,9932,NA,24742,NA,14554,NA,47923,NA,13186,NA,19711,NA,45387,NA,77266,100000,JNTUH,2023,NA,9932,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,CIV,CIVIL ENGINEERING,43750,43750,132247,132247,70094,139726,43750,43750,80542,117860,134252,134252,128249,128249,116295,117033,130000,JNTUH,2023,86928,91233,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,CSA,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),8729,9434,24240,25796,11103,13243,29073,29073,12378,13016,20738,20738,45032,68110,67047,104372,130000,JNTUH,2023,9747,9747,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8526,10224,21228,22026,15122,15709,8526,10224,12281,18276,22952,22952,39749,43846,45316,80872,130000,JNTUH,2023,9448,10224,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),7328,8744,17483,21549,12610,12610,40407,40407,10005,12779,17268,25340,31904,37252,40007,55807,130000,JNTUH,2023,7328,8744,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,5555,6202,13508,15432,9272,9272,25132,25132,7425,9110,9378,11614,24378,29500,28608,38359,130000,JNTUH,2023,5565,6534,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,7533,9027,31386,33506,13381,13876,7533,9027,13028,13869,19595,40561,42073,60989,49076,52386,130000,JNTUH,2023,8027,10389,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),6749,7432,17466,20363,10156,10513,6749,31078,7890,10032,13023,22691,26209,27776,36373,51680,130000,JNTUH,2023,6749,7993,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,11610,11610,27280,39031,15982,15982,30392,30392,17606,17606,24289,49257,42793,53699,43294,78680,130000,JNTUH,2023,11610,11610,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,20436,20436,59620,73318,59321,61125,20436,20436,46369,46369,71425,71425,72014,112110,66724,116765,130000,JNTUH,2023,24154,36013,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,INF,INFORMATION TECHNOLOGY,9201,9201,23073,23073,15032,17061,40422,40422,12975,16078,21217,26845,41473,41474,46799,58272,130000,JNTUH,2023,9381,9671,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,42705,57595,117992,132996,72548,128185,42705,57595,110586,110586,92199,119519,148433,155548,144515,147535,130000,JNTUH,2023,51786,94211,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,26535,42582,60595,113072,56058,69027,26535,42582,59978,62003,74049,74049,100662,130048,134504,148095,120000,JNTUH,2023,37280,42848,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,120000,JNTUH,2023,156852,156852,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),38134,38134,89026,130107,73745,76176,38134,38134,60244,71769,116086,116086,122497,148529,126933,149515,120000,JNTUH,2023,39475,41841,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),33199,36089,84648,91765,70029,70029,33199,36089,54540,56045,84649,143138,120583,147552,118677,153889,120000,JNTUH,2023,34119,45006,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,26779,32377,78399,78399,52238,55455,141974,141974,43757,47000,75614,75614,95472,95472,72412,103554,120000,JNTUH,2023,30867,39463,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),30779,32681,69578,81305,59364,61342,118367,118367,49049,49788,108958,108958,98528,126753,112757,142760,120000,JNTUH,2023,31677,32902,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),45477,45477,116218,127429,92999,101648,45477,45477,89472,89472,45477,120749,155934,155934,154885,154885,120000,JNTUH,2023,45477,48869,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,47232,47419,143290,143290,100032,124471,74107,74107,86753,104417,144822,144822,150465,154701,155595,155595,120000,JNTUH,2023,60588,69952,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,120000,JNTUH,2023,156852,156852,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,INF,INFORMATION TECHNOLOGY,40414,43293,100209,105853,75630,75630,61592,61592,59399,79450,140749,146682,130057,149760,129426,138031,120000,JNTUH,2023,42165,43293,
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,120000,JNTUH,2023,156852,156852,
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),40944,42534,89985,142350,76226,80554,40944,135374,69993,78693,128687,139782,147772,156689,152502,154064,90000,JNTUH,2023,42148,46713,
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,33440,33440,64377,72467,54409,75370,114727,114727,56181,58841,65626,88545,87419,122592,128942,151392,90000,JNTUH,2023,35145,38005,
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),38308,40878,81911,89135,69515,78722,88880,88880,68192,72485,102080,109644,120270,148638,154670,155517,90000,JNTUH,2023,38500,40878,
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,44780,44780,114823,114823,82007,91264,44780,90513,80935,85175,44780,101476,153377,153377,151510,151510,90000,JNTUH,2023,52530,54658,
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,71351,71351,127138,127138,110542,123323,117243,117243,127724,127724,129485,129485,150241,151999,155220,155220,90000,JNTUH,2023,71351,104160,
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,90000,JNTUH,2023,156852,156852,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,66000,JNTUH,2023,156852,156852,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),72775,110011,139696,139696,120293,133535,72775,110011,107029,110011,144330,144330,152855,152855,153789,154558,66000,JNTUH,2023,88511,110011,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,47213,47213,107741,114435,100160,100160,84405,84405,81443,113531,133762,143125,139725,153184,148545,152432,66000,JNTUH,2023,64654,98484,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,66000,JNTUH,2023,156852,156852,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),59486,59486,142800,142800,134825,138841,59486,59486,130700,141572,132464,132464,155752,155752,143316,143316,66000,JNTUH,2023,116861,140782,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45331,45331,138388,138388,138883,139973,45331,45331,114538,145878,139519,139519,155126,155126,151085,156724,66000,JNTUH,2023,132874,132874,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,66000,JNTUH,2023,156852,156852,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,66000,JNTUH,2023,156852,156852,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,ANE,AERONAUTICAL ENGINEERING,34075,34075,36618,113671,34075,34075,34075,34075,34075,61576,51773,96239,81993,86651,121847,141910,101000,JNTUH,2023,34075,35264,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,101000,JNTUH,2023,156852,156852,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),18659,18800,47678,56197,31370,35514,54365,62248,31109,31115,47573,67510,76020,95356,103345,143361,101000,JNTUH,2023,18659,19223,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),16648,18286,43542,49928,29835,29984,61478,61478,27166,27166,39542,63312,69466,75413,95116,127213,101000,JNTUH,2023,16648,18394,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,13650,13650,38547,39709,23582,25559,53160,53160,22096,22646,29103,49990,59761,59774,59142,87503,101000,JNTUH,2023,14464,14637,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),15403,16492,40940,45867,27853,29283,53884,53884,24065,24065,38480,52648,62569,73135,80393,118017,101000,JNTUH,2023,15777,16492,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,26871,26871,67417,78725,43700,52196,124548,124548,43471,51907,80591,80591,111122,141411,136753,156384,101000,JNTUH,2023,28445,28556,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,59012,59012,102179,133845,75298,75298,59012,59012,85707,90428,124775,124775,120165,156254,152099,152099,101000,JNTUH,2023,59012,76289,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,INF,INFORMATION TECHNOLOGY,18228,19544,47130,47130,33104,33104,18228,98015,30670,30670,45313,66039,81097,84504,107425,121154,101000,JNTUH,2023,18228,19544,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,MEC,MECHANICAL ENGINEERING,94896,94896,94896,134360,140105,140105,94896,94896,94896,119054,94896,94896,152598,152598,152221,156503,101000,JNTUH,2023,94896,97513,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,62000,JNTUH,2023,156852,156852,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,92123,92123,103837,103837,124640,136956,117241,117241,121556,121556,139964,139964,153823,153823,118743,118743,62000,JNTUH,2023,95438,95438,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,62000,JNTUH,2023,156852,156852,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,62000,JNTUH,2023,156852,156852,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,62000,JNTUH,2023,156852,156852,
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,95000,JNTUH,2023,156852,156852,
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,95000,JNTUH,2023,156852,156852,
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,95000,JNTUH,2023,156852,156852,
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),66909,66909,124310,128302,74736,94311,66909,66909,75712,85351,134041,134041,155304,156299,154015,154844,95000,JNTUH,2023,66909,66909,
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,CSE,COMPUTER SCIENCE AND ENGINEERING,36688,44777,74658,88411,74117,77409,54372,54372,52022,70483,112307,112307,114410,119221,117043,151285,95000,JNTUH,2023,39939,44777,
